timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
25/09/2017 14:38,19,481 /escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,,6581,599,4,4,http://10.10.3.16:8080/escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,16,ESCM-APP
25/09/2017 14:38,16,509 /escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,200,OK,Thread Group 1-2,text,true,,2017,589,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.enhancedLegendRenderer.min.js,16,ESCM-APP
25/09/2017 14:38,9,494 /escm/css/modern_ui/js/datatable.js,200,OK,Thread Group 1-1,text,true,,1607,566,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/datatable.js,9,ESCM-APP
25/09/2017 14:38,7,491 /escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,200,OK,Thread Group 1-2,text,true,,1939,588,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery-validate/jquery.metadata.js,7,ESCM-APP
25/09/2017 14:38,10,490 /escm/css/modern_ui/js/jquery.blockUI.js,200,OK,Thread Group 1-2,text,true,,6159,571,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/jquery.blockUI.js,9,ESCM-APP
25/09/2017 14:38,13,498 /escm/css/modern_ui/js/validator.js,200,OK,Thread Group 1-1,text,true,,4759,566,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/validator.js,12,ESCM-APP
25/09/2017 14:38,12,481 /escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,,6581,599,4,4,http://10.10.3.16:8080/escm/css/modern_ui/theme/jquery-ui-1.8.17.custom.css,10,ESCM-APP
25/09/2017 14:38,10,506 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-1,text,true,,4130,585,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,9,ESCM-APP
25/09/2017 14:38,7,494 /escm/css/modern_ui/js/datatable.js,200,OK,Thread Group 1-2,text,true,,1607,566,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/datatable.js,7,ESCM-APP
25/09/2017 14:38,14,518 /escm/js/panels.js,200,OK,Thread Group 1-1,text,true,,2221,549,4,4,http://10.10.3.16:8080/escm/js/panels.js,14,ESCM-APP
25/09/2017 14:38,10,498 /escm/css/modern_ui/js/validator.js,200,OK,Thread Group 1-2,text,true,,4759,566,4,4,http://10.10.3.16:8080/escm/css/modern_ui/js/validator.js,8,ESCM-APP
25/09/2017 14:38,11,506 /escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,200,OK,Thread Group 1-2,text,true,,4130,585,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasTextRenderer.min.js,9,ESCM-APP
25/09/2017 14:38,15,508 /escm/js/usageGraphJS/jqplot.highlighter.min.js,200,OK,Thread Group 1-1,text,true,,2518,578,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.highlighter.min.js,12,ESCM-APP
25/09/2017 14:38,9,518 /escm/js/panels.js,200,OK,Thread Group 1-2,text,true,,2221,549,4,4,http://10.10.3.16:8080/escm/js/panels.js,8,ESCM-APP
25/09/2017 14:38,8,515 /escm/js/jquery.scrollToTop.min.js,200,OK,Thread Group 1-1,text,true,,774,565,4,4,http://10.10.3.16:8080/escm/js/jquery.scrollToTop.min.js,8,ESCM-APP
25/09/2017 14:38,8,508 /escm/js/usageGraphJS/jqplot.highlighter.min.js,200,OK,Thread Group 1-2,text,true,,2518,578,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.highlighter.min.js,7,ESCM-APP
25/09/2017 14:38,10,513 /escm/js/usageGraphJS/jqplot.cursor.min.js,200,OK,Thread Group 1-1,text,true,,5710,573,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.cursor.min.js,9,ESCM-APP
25/09/2017 14:38,6,515 /escm/js/jquery.scrollToTop.min.js,200,OK,Thread Group 1-2,text,true,,774,565,4,4,http://10.10.3.16:8080/escm/js/jquery.scrollToTop.min.js,6,ESCM-APP
25/09/2017 14:38,11,510 /escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,200,OK,Thread Group 1-1,text,true,,1465,589,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,9,ESCM-APP
25/09/2017 14:38,10,513 /escm/js/usageGraphJS/jqplot.cursor.min.js,200,OK,Thread Group 1-2,text,true,,5710,573,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.cursor.min.js,9,ESCM-APP
25/09/2017 14:38,10,511 /escm/js/usageGraphJS/jqplot.pointLabels.min.js,200,OK,Thread Group 1-1,text,true,,1988,578,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.pointLabels.min.js,9,ESCM-APP
25/09/2017 14:38,9,510 /escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,200,OK,Thread Group 1-2,text,true,,1465,589,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.canvasAxisTickRenderer.min.js,9,ESCM-APP
25/09/2017 14:38,11,512 /escm/js/escm_alert.js,200,OK,Thread Group 1-1,text,true,,2139,553,4,4,http://10.10.3.16:8080/escm/js/escm_alert.js,10,ESCM-APP
25/09/2017 14:38,9,511 /escm/js/usageGraphJS/jqplot.pointLabels.min.js,200,OK,Thread Group 1-2,text,true,,1988,578,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.pointLabels.min.js,8,ESCM-APP
25/09/2017 14:38,9,512 /escm/js/escm_alert.js,200,OK,Thread Group 1-2,text,true,,2139,553,4,4,http://10.10.3.16:8080/escm/js/escm_alert.js,7,ESCM-APP
25/09/2017 14:38,118,516 /escm/js/payment/jquery.dataTables.js,200,OK,Thread Group 1-2,text,true,,89133,568,4,4,http://10.10.3.16:8080/escm/js/payment/jquery.dataTables.js,30,ESCM-APP
25/09/2017 14:38,154,516 /escm/js/payment/jquery.dataTables.js,200,OK,Thread Group 1-1,text,true,,89133,568,4,4,http://10.10.3.16:8080/escm/js/payment/jquery.dataTables.js,54,ESCM-APP
