timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
10/10/2017 18:39,91,675 /escm/login/auth,200,OK,Thread Group 1-16,text,true,,5976,399,2,2,88
10/10/2017 18:39,91,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,5976,399,2,2,88
10/10/2017 18:39,1113,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-15,text,true,,9586,3366,2,2,246
10/10/2017 18:39,739,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-15,text,true,,8440,646,2,2,735
10/10/2017 18:39,1852,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,18026,4012,2,2,981
10/10/2017 18:39,57,675 /escm/login/auth,200,OK,Thread Group 1-17,text,true,,5976,399,2,2,54
10/10/2017 18:39,57,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,5976,399,2,2,54
10/10/2017 18:39,1070,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-16,text,true,,9586,3330,2,2,238
10/10/2017 18:39,859,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-16,text,true,,8442,646,3,3,855
10/10/2017 18:39,1929,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,18028,3976,3,3,1093
10/10/2017 18:39,75,675 /escm/login/auth,200,OK,Thread Group 1-18,text,true,,5976,399,2,2,73
10/10/2017 18:39,75,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,5976,399,2,2,73
10/10/2017 18:39,1035,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-17,text,true,,9586,3378,2,2,204
10/10/2017 18:39,744,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-17,text,true,,8440,646,2,2,739
10/10/2017 18:39,1779,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,18026,4024,2,2,943
10/10/2017 18:39,1080,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-18,text,true,,9586,3390,2,2,224
10/10/2017 18:39,211,675 /escm/login/auth,200,OK,Thread Group 1-19,text,true,,5976,399,2,2,210
10/10/2017 18:39,211,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,5976,399,2,2,210
10/10/2017 18:39,779,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-18,text,true,,8440,646,2,2,776
10/10/2017 18:39,1859,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,18026,4036,2,2,1000
10/10/2017 18:39,83,675 /escm/login/auth,200,OK,Thread Group 1-20,text,true,,5976,399,2,2,82
10/10/2017 18:39,83,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,5976,399,2,2,82
10/10/2017 18:39,1085,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-19,text,true,,9588,3342,2,2,210
10/10/2017 18:39,56,675 /escm/login/auth,200,OK,Thread Group 1-21,text,true,,5976,399,3,3,54
10/10/2017 18:39,56,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,5976,399,3,3,54
10/10/2017 18:39,819,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-19,text,true,,8440,646,3,3,799
10/10/2017 18:39,1904,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,18028,3988,3,3,1009
10/10/2017 18:39,1109,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-20,text,true,,9586,3294,2,2,236
10/10/2017 18:39,776,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-20,text,true,,8440,646,2,2,772
10/10/2017 18:39,1885,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,18026,3940,2,2,1008
10/10/2017 18:39,54,675 /escm/login/auth,200,OK,Thread Group 1-22,text,true,,5976,399,2,2,52
10/10/2017 18:39,54,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,5976,399,2,2,52
10/10/2017 18:39,1146,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-21,text,true,,9586,3318,2,2,245
10/10/2017 18:39,60,675 /escm/login/auth,200,OK,Thread Group 1-23,text,true,,5976,399,3,3,58
10/10/2017 18:39,60,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,5976,399,3,3,58
10/10/2017 18:39,919,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-21,text,true,,8442,646,3,3,908
10/10/2017 18:39,2065,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-21,,true,,18028,3964,3,3,1153
10/10/2017 18:39,1239,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-22,text,true,,9585,3366,2,2,234
10/10/2017 18:39,70,675 /escm/login/auth,200,OK,Thread Group 1-24,text,true,,5976,399,3,3,69
10/10/2017 18:39,70,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,5976,399,3,3,69
10/10/2017 18:39,874,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-22,text,true,,8442,646,3,3,871
10/10/2017 18:39,2113,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-22,,true,,18027,4012,3,3,1105
10/10/2017 18:39,1154,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-23,text,true,,9586,3318,2,2,240
10/10/2017 18:39,892,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-23,text,true,,8443,646,3,3,875
